dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
sample_graphs,sample1,50,96,hybrid,Hybrid,1395.949961,1,"Applied Hybrid (+51 dummy vertices, 180 iters, max-iters, face score 0.970, angle score 0.382, tradeoff 0.609)",ok,,1,0.38228635417636125,0.999954628001249,0.723404255319149,0.6225664782572182,0.030836566454363255,0.650236378812197,0.9701461216162417,0.6363636363636365,0.6680703427088299,0.6968661420459771
sample_graphs,sample2,30,82,hybrid,Hybrid,437.158043,1,"Applied Hybrid (+5 dummy vertices, 180 iters, max-iters, face score 0.936, angle score 0.407, tradeoff 0.617)",ok,,1,0.40724873851669596,0.990440215301922,0.9811320754716981,0.6089406312185618,0.035629586052493195,0.6246863477431555,0.9357028273956091,0.5862068965517242,0.5560855935668529,0.5470187969733206
sample_graphs,sample3,20,30,hybrid,Hybrid,284.416766,1,"Applied Hybrid (+16 dummy vertices, 180 iters, max-iters, face score 0.986, angle score 0.660, tradeoff 0.807)",ok,,1,0.6597197364800869,0.9442431273462049,1,0.6828425939404769,0.13295090569604878,0.6053838733337987,0.9864189617731509,0.6842105263157895,0.46052631578947384,0.7968525777850459
sample_graphs,sample4,42,113,hybrid,Hybrid,585.939452,1,"Applied Hybrid (+10 dummy vertices, 180 iters, max-iters, face score 0.891, angle score 0.356, tradeoff 0.563)",ok,,1,0.35574658344529575,0.9912368516810863,1,0.5945810781404052,0.016785015170238025,0.5761327945983145,0.8906177043370671,0.5853658536585367,0.567431850789096,0.6769603349520658
sample_graphs,sample5,37,71,hybrid,Hybrid,517.107989,1,"Applied Hybrid (+24 dummy vertices, 180 iters, max-iters, face score 0.593, angle score 0.426, tradeoff 0.503)",ok,,1,0.42593112472235567,0.9473471380982931,0.5714285714285714,0.6674687249197387,0.046199865177912997,0.5221674450744527,0.9405752779611967,0.5853658536585367,0.5906768837803322,0.7448536290504646
sample_graphs,sample6,15,27,hybrid,Hybrid,314.914747,1,"Applied Hybrid (+14 dummy vertices, 180 iters, max-iters, face score 0.905, angle score 0.455, tradeoff 0.642)",ok,,1,0.4552778493819396,0.8321922498800335,0.9230769230769231,0.7785849008970921,0.2502426328909457,0.5357826164047976,0.8733153719036013,0.7142857142857143,0.5351183855077071,0.8206182755266316
sample_graphs,sample7,17,39,hybrid,Hybrid,307.603982,1,"Applied Hybrid (+9 dummy vertices, 180 iters, max-iters, face score 0.830, angle score 0.516, tradeoff 0.654)",ok,,1,0.5160113547483549,0.978367982415615,0.8695652173913043,0.6700334314124532,0.06918230253109114,0.5741288848895456,0.8299216298515318,0.631578947368421,0.469973544973545,0.6293108314427531
sample_graphs,planar3tree10,10,24,hybrid,Hybrid,109.664319,1,"Applied Hybrid (+3 dummy vertices, 55 iters, grad-converged, face score 0.874, angle score 0.465, tradeoff 0.637)",ok,,1,0.4645545195230765,0.7928088824091485,1,0.6606387030655201,0.09633517999628251,0.5824280498630192,0.8737451905762686,0.5454545454545454,0.4938271604938273,0.7011314121574062
sample_graphs,planar3tree30,30,84,hybrid,Hybrid,491.554864,1,"Applied Hybrid (+3 dummy vertices, 180 iters, max-iters, face score 0.942, angle score 0.303, tradeoff 0.535)",ok,,1,0.3033114812775226,0.8589003450743486,1,0.6138851966427007,0.028723338161892608,0.5751823023666918,0.9423803170636499,0.5172413793103448,0.6342364532019704,0.6230980894184918
sample_graphs,planar3tree100,100,294,hybrid,Hybrid,1942.926036,1,"Applied Hybrid (+3 dummy vertices, 180 iters, max-iters, face score 0.979, angle score 0.241, tradeoff 0.485)",ok,,1,0.24063488957075654,0.8664533098340959,1,0.595185420018141,0.008779615347079939,0.48193717846160444,0.979256769916367,0.4747474747474747,0.5467129204502941,0.657270548431559
