dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
gd_collection,GD02_GD02_112_123_1,8,10,tutte,Tutte,5.404767,1,"Applied Tutte (7-vertex outer face, 1 iters)",ok,,1,0.5947252011165216,0.9906682926399814,0.6666666666666666,0.9011515954981801,0.5777606481636166,0.3995955881365275,0.9347098100389002,0.8571428571428572,0.1904761904761905,0.973434310568704
gd_collection,GD02_GD02_132_143_1,9,14,tutte,Tutte,5.869661,1,"Applied Tutte (5-vertex outer face, 1 iters)",ok,,1,0.5057762659235334,0.9658111903821207,0.8333333333333334,0.6598018027751581,0.09562555741934729,0.4907152131034457,0.5511396664847121,0.625,0.5861344537815125,0.5740208809253049
gd_collection,GD02_GD02_132_143_2,12,15,tutte,Tutte,6.991428,1,"Applied Tutte (10-vertex outer face, 1 iters)",ok,,1,0.49051076835490726,0.9888974498539626,0.5,0.7703694097989221,0.10622573913313131,0.513830383149297,0.7153421833757199,0.7272727272727273,0.5206611570247934,0.7293867818970924
gd_collection,GD02_GD02_132_143_3,8,13,tutte,Tutte,5.498034,1,"Applied Tutte (7-vertex outer face, 1 iters)",ok,,1,0.4285327984730075,0.873204312454788,1,0.821397421609019,0.3246908882141418,0.5340043428850176,0.8236021528106781,0.8571428571428572,0.35918367346938773,0.863917604482986
gd_collection,GD02_GD02_177_188_2,5,8,tutte,Tutte,4.506006,1,"Applied Tutte (4-vertex outer face, 1 iters)",ok,,1,0.5,0.9999999999999997,1,0.8535533905932737,0.707106781186547,0.5000000000000002,0.9999999999999998,0.6000000000000001,0.6818181818181819,0.9999999999999996
gd_collection,GD02_GD02_209_222_1,9,8,tutte,Tutte,5.499209,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.9999999999999993,5.81357541592777e-16,1,0.7071117665139388,0.19737002543961987,0.9999999999999974,1,0.5,0.49450549450549447,0.623405448667453
gd_collection,GD02_GD02_209_222_3,12,13,tutte,Tutte,6.231693,1,"Applied Tutte (12-vertex outer face, 1 iters)",ok,,1,0.7940035743115964,0.9903098709629257,1,0.7704256089905339,0.28258223622687895,0.43589743589743546,0.9999999999999993,0.8181818181818181,0.4297520661157025,0.9914511116398937
gd_collection,GD02_GD02_209_222_5,23,26,tutte,Tutte,8.36583,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.8167122040080813,0.994483038852974,0.25,0.7608990597377212,0.10287121604041628,0.42725877169220905,0.7704811553424656,0.6956521739130436,0.5100535288561019,0.7373158293616412
gd_collection,GD02_GD02_209_222_7,23,26,tutte,Tutte,8.880404,1,"Applied Tutte (16-vertex outer face, 1 iters)",ok,,1,0.8167122040080813,0.946717833966111,0.25,0.7608990597377212,0.10287121604041645,0.5727412283077904,0.7704811553424655,0.7391304347826089,0.4122409122409122,0.737550553484954
gd_collection,GD02_GD02_236_252_1,9,15,tutte,Tutte,6.459725,1,"Applied Tutte (4-vertex outer face, 1 iters)",ok,,1,0.4350259436308626,0.9999999999999996,1,0.6618116333657119,0.09451215925481879,0.32813158116379926,0.6455855480055139,0.625,0.34615384615384615,0.6105439130456717
