dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
sample_graphs,sample1,50,96,impred,ImPrEd,18933.842257,1,"Applied ImPrEd (50 vertices, 378 iters, movement-converged)",ok,,1,0.2468075986782241,0.9976765242608132,0.425531914893617,0.6657787273212377,0.07583639028651322,0.42087694824305055,0.9130885636702954,0.49090909090909074,0.5537580886012943,0.8018664893983597
sample_graphs,sample2,30,82,impred,ImPrEd,4527.946904,1,"Applied ImPrEd (30 vertices, 145 iters, movement-converged)",ok,,1,0.17351058583949505,0.5811917795677282,0.9811320754716981,0.6374641803883717,0.09173149149483384,0.45857894011893763,0.9018687371147461,0.48275862068965514,0.5189317106152805,0.8503828628985844
sample_graphs,sample3,20,30,impred,ImPrEd,392.091826,1,"Applied ImPrEd (20 vertices, 54 iters, no-movement)",ok,,1,0.7580352074241226,0.9510565162951538,0.5454545454545454,0.6653422641899693,0.22489178880814378,0.5142860747206255,0.8778074853224829,0.6842105263157895,0.7516339869281046,0.8439746791273843
sample_graphs,sample4,42,113,impred,ImPrEd,17917.620894,1,"Applied ImPrEd (42 vertices, 318 iters, movement-converged)",ok,,1,0.2922608469397073,0.7947806934801281,0.9861111111111112,0.6063993685617741,0.06368072939260717,0.4272979324512446,0.8193863615205388,0.5609756097560976,0.6166937312089007,0.7158811818670283
sample_graphs,sample5,37,71,impred,ImPrEd,3903.226992,1,"Applied ImPrEd (37 vertices, 165 iters, movement-converged)",ok,,1,0.42744695413298617,0.9638510942794183,0.5142857142857142,0.639054150206424,0.006705536418312529,0.5369657659933824,0.6550848228574055,0.46341463414634154,0.6540584085386092,0.6154325435160829
sample_graphs,sample6,15,27,impred,ImPrEd,197.815817,1,"Applied ImPrEd (15 vertices, 60 iters, movement-converged)",ok,,1,0.3467316163719035,0.9541693212402043,0.9230769230769231,0.6631728043619649,0.0918266254815574,0.5216826840989006,0.6273654194032022,0.7142857142857143,0.4628330995792427,0.7614634777060797
sample_graphs,sample7,17,39,impred,ImPrEd,687.34916,1,"Applied ImPrEd (17 vertices, 105 iters, movement-converged)",ok,,1,0.3457311465656897,0.8927608444533693,0.8695652173913043,0.6832458020585966,0.13875149859636893,0.3927221580405029,0.6967586236466539,0.5789473684210524,0.6667249417249418,0.7025082619875707
sample_graphs,planar3tree10,10,24,impred,ImPrEd,285.821238,1,"Applied ImPrEd (10 vertices, 90 iters, movement-converged)",ok,,1,0.30720601917226,0.9352278298490779,1,0.6755706760633794,0.13860251033547774,0.497045411251953,0.7537958459571985,0.4545454545454545,0.45524691358024716,0.7222911744528165
sample_graphs,planar3tree30,30,84,impred,ImPrEd,17522.033324,1,"Applied ImPrEd (30 vertices, 601 iters, max-iters)",ok,,1,0.16189809302486147,0.9773965517881015,1,0.6349452157043984,0.05593146785879002,0.5093646042411963,0.8299492061455359,0.5172413793103448,0.5686874304783089,0.8424075104009803
sample_graphs,planar3tree100,100,294,impred,impred,30000,0,TLE (30s),tle,angularResolution|aspectRatio|convexity|edgeLengthDeviation|edgeRatio|edgeOrthogonality|face|nodeUniformity|alignment|spacing,,,,,,,,,,,
