dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
sample_graphs,sample1,50,96,anglebalancer,AngleBalancer,1672.985435,1,"Applied AngleBalancer (+51 dummy vertices, 200 iters, max-iters, angle score 0.338, obj 36.862)",ok,,1,0.33778711057587274,0.9999341560540795,0.6382978723404256,0.6432032451843553,0.03265943041402254,0.6195045292076757,0.9828226930660947,0.5454545454545456,0.475417439703154,0.7427527338235089
sample_graphs,sample2,30,82,anglebalancer,AngleBalancer,241.472531,1,"Applied AngleBalancer (+5 dummy vertices, 128 iters, grad-converged, angle score 0.461, obj 88.684)",ok,,1,0.4611460094631455,0.9889381783249059,0.9811320754716981,0.6045303199391107,0.04876177992178055,0.5465079638311313,0.9493377120141859,0.5517241379310345,0.493617374005305,0.5517680406402895
sample_graphs,sample3,20,30,anglebalancer,AngleBalancer,119.890585,1,"Applied AngleBalancer (+16 dummy vertices, 81 iters, grad-converged, angle score 0.727, obj 1.144)",ok,,1,0.7270542815715718,0.9525452298213608,1,0.6817591426451488,0.17180591578328103,0.508831242367447,0.9916639855768514,0.6842105263157895,0.5940988835725678,0.7704161587264579
sample_graphs,sample4,42,113,anglebalancer,AngleBalancer,532.571333,1,"Applied AngleBalancer (+10 dummy vertices, 200 iters, max-iters, angle score 0.377, obj 30.239)",ok,,1,0.3770472017805984,0.9873301539151904,1,0.6008336531197267,0.03103979513125908,0.5425263226777859,0.9015181156342441,0.5365853658536586,0.6329388244702119,0.6786963910652738
sample_graphs,sample5,37,71,anglebalancer,AngleBalancer,370.059957,1,"Applied AngleBalancer (+24 dummy vertices, 189 iters, grad-converged, angle score 0.427, obj 25.587)",ok,,1,0.4271274115891124,0.9423843835163002,0.5714285714285714,0.6677015357490003,0.04306956183339242,0.48148903215831507,0.9510313917459366,0.5853658536585367,0.6185990611746645,0.7370139484921018
sample_graphs,sample6,15,27,anglebalancer,AngleBalancer,113.347149,1,"Applied AngleBalancer (+14 dummy vertices, 100 iters, grad-converged, angle score 0.454, obj 8.005)",ok,,1,0.4541619405938612,0.9043069491338057,0.9230769230769231,0.791705930052525,0.2678692209381141,0.46597738769462294,0.8687017696269698,0.7857142857142857,0.4761904761904763,0.7926903072589133
sample_graphs,sample7,17,39,anglebalancer,AngleBalancer,153.439144,1,"Applied AngleBalancer (+9 dummy vertices, 103 iters, grad-converged, angle score 0.571, obj 17.263)",ok,,1,0.570843643201168,0.9949755596978069,0.8695652173913043,0.6765632304150706,0.07683175505126368,0.5340255786073778,0.8372161033944401,0.5789473684210525,0.6117424242424243,0.6646227646736851
sample_graphs,planar3tree10,10,24,anglebalancer,AngleBalancer,113.035482,1,"Applied AngleBalancer (+3 dummy vertices, 80 iters, grad-converged, angle score 0.503, obj 17.783)",ok,,1,0.5027898261718127,0.9014878538629754,1,0.6670212375536382,0.09861852197656455,0.5172423726246116,0.8722584606274759,0.4545454545454545,0.4938271604938273,0.6857264699809564
sample_graphs,planar3tree30,30,84,anglebalancer,AngleBalancer,351.488286,1,"Applied AngleBalancer (+3 dummy vertices, 200 iters, max-iters, angle score 0.343, obj 59.757)",ok,,1,0.34257985784886275,0.8616687371516515,1,0.6137644794109594,0.033497202825922154,0.5270708970758171,0.9586051330528772,0.5517241379310345,0.5965955813825996,0.6120934694191705
sample_graphs,planar3tree100,100,294,anglebalancer,AngleBalancer,1337.084415,1,"Applied AngleBalancer (+3 dummy vertices, 200 iters, max-iters, angle score 0.260, obj 159.884)",ok,,1,0.2597393236276032,0.8655288154738643,1,0.594049690213386,0.007252917620237042,0.5560842505097074,0.9783651652562142,0.4444444444444444,0.5132341937897492,0.7013763761583495
sample_graphs,cycle20,20,20,anglebalancer,AngleBalancer,55.156572,1,"Applied AngleBalancer (+21 dummy vertices, 41 iters, grad-converged, angle score 0.900, obj 0.033)",ok,,1,0.8999999999999998,0.999999992677213,1,0.9999999983472763,0.9999999932998888,0.4800000299513245,1,0.6842105263157895,0.4660257454782468,0.999999998157242
